,0
0,2.144581082582473
1,1.953795259714127
2,2.0636387841701507
3,1.7862408938407908
4,1.23987082028389
5,1.6929608745574947
6,1.7912496868371954
7,1.2630254216194154
8,1.7670331960916525
9,1.4283044407963743
10,1.324061204195022
11,1.5244344213604923
12,0.995827641665936
13,1.3544168088734145
14,0.9080749543905259
15,0.7906097315847878
16,1.1117143101096147
17,1.2157932152748108
18,1.0807212740927932
19,0.8304039755612612
20,0.8845441120117902
21,1.0875449229106313
22,1.6321007308810949
23,0.8967175158038736
24,1.2640648897141222
25,1.2525608438588685
26,1.046109833225608
27,1.1162622625380754
28,1.1610877896845335
29,1.036842879984528
30,0.8193090247213844
31,1.1347907729372384
32,0.9041960932239893
33,1.3629955343566846
34,1.2919772314261644
35,0.9319770247936249
36,0.7866828286852686
37,1.0526443810109045
38,1.2593992113135752
39,0.6054565329086032
40,0.9524929205831141
41,0.9687221785299481
42,0.9579674328379335
43,1.274953212074935
44,1.179007645651698
45,0.9981209544744338
46,1.057734091793187
47,0.9920157859306777
48,1.155709718397818
49,0.6482986546764152
50,1.019596349915489
51,1.0099800049830225
52,0.7891296899262819
53,1.0651267936173825
54,0.8520173831246792
55,1.0299707794180144
56,1.1533023923132568
57,1.0041723645431921
58,0.9032894428232688
59,1.215665728678927
60,1.195423020478338
61,1.1811335074892266
62,1.0899218171639367
63,1.0783134036781268
64,1.3426081098690628
65,0.8876133640315383
66,0.9763611349537968
67,0.7719141982886945
68,0.8887527808519085
69,1.3337788299275561
70,1.195494270388037
71,1.018677213564515
72,1.4297767812917004
73,0.7073263790644703
74,1.1641955738905811
75,0.8561565329013391
76,0.7351547641996293
77,0.9933792077843099
78,1.2782260701423505
79,0.6156191368792205
80,1.1424986371672716
81,1.096574738980736
82,0.7859300988651812
83,0.9068285567611453
84,0.7326919543929395
85,0.8485999019928278
86,0.9606782586332409
87,0.9467152642533182
88,1.18633898395393
89,0.871325698282104
90,0.9348170831538737
91,0.8118448797804302
92,0.6870313027701339
93,0.9176355868158866
94,0.9849551918292414
95,0.5766722568375993
96,0.7830465057622643
97,0.8786580661060284
98,0.9393992160605263
99,0.7674798563215883
100,1.2900941329086197
101,1.0451755124349145
102,0.6478726877276786
103,1.0877985386084768
104,1.183101155997254
105,0.7584530030535536
106,0.9515927203167235
107,0.8843432579520158
108,0.9346511208810844
109,0.7153086286429317
110,1.5895805920721033
111,0.8445925480183214
112,0.8128376093590635
113,0.9127171526211315
114,0.9098039710880258
115,0.8029090903773904
116,0.6085908475492614
117,0.5711522406479342
118,1.0330926199168897
119,0.7986767861228433
120,0.8764718209644776
121,0.9165385687951929
122,0.8800103006972928
123,1.1285226333546454
124,1.017336090600118
125,0.8133380461232737
126,0.8346651674835011
127,0.7795783084449357
128,0.7823762508551592
129,0.5304576036259531
130,0.941511421418749
131,0.8786097743958236
132,0.9755315580996684
133,0.8997596995085475
134,0.9399725589565935
135,0.8190122152611149
136,0.9184412774783559
137,0.7002979824845678
138,1.100815832812339
139,0.7826585457986218
140,0.6609897721745077
141,1.0917821042896247
142,1.1202584073808979
143,0.8294942656308412
144,0.8452902278741822
145,1.3492156956428658
146,0.8900217073988173
147,0.8584648136808534
148,0.87256971562421
149,0.9988346796389671
150,1.0919768953933378
151,0.969728918116772
152,1.0095744207936803
153,1.0488997987196778
154,0.8288868421786468
155,0.7316789495320986
156,0.8087312938263639
157,1.0583161094503013
158,0.680408476614393
159,0.6349426765022799
160,1.025193621980492
161,1.2103139708305242
162,1.1866515547703023
163,0.6901875834912061
164,0.832183176378487
165,0.6963071359102615
166,0.6791286485921595
167,0.7150367806421126
168,0.799303904129658
169,0.8720713965035976
170,0.44843526593269795
171,0.9656538401730362
172,0.9315866352808665
173,0.81095084658172
174,0.7808268122416923
175,0.5256231800140814
176,0.9314230065373706
177,1.167635829701089
178,0.8130564519609323
179,0.827055198095739
180,1.0209456065818665
181,1.3097355198916052
182,1.0672338611087766
183,0.9235137787279677
184,0.7206481928494759
185,0.5469921291321519
186,0.758096445082687
187,0.9709146721786823
188,0.4969463562937454
189,1.1602882133852688
190,0.7708281718469223
191,0.6978885130966087
192,1.0244436055230908
193,0.9676905021723353
194,0.7871594251198692
195,0.6510618500802663
196,1.0443055448220109
